PID    COMM              FD ERR FLAGS    PATH
8808   malicious-prog     4   0 00001101 ./output/2728-ebtables.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_tcpudp.h
8808   malicious-prog     4   0 00001101 ./output/2729-xt_tcpudp.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/ethtool.h
8808   malicious-prog     4   0 00001101 ./output/2730-ethtool.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/gen_stats.h
8808   malicious-prog     4   0 00001101 ./output/2731-gen_stats.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_mark_m.h
8808   malicious-prog     4   0 00001101 ./output/2732-ebt_mark_m.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfsacl.h
8808   malicious-prog     4   0 00001101 ./output/2733-nfsacl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfsd/debug.h
8808   malicious-prog     4   0 00001101 ./output/2734-debug.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/connector.h
8808   malicious-prog     4   0 00001101 ./output/2735-connector.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_pppol2tp.h
8808   malicious-prog     4   0 00001101 ./output/2736-if_pppol2tp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_balloon.h
8808   malicious-prog     4   0 00001101 ./output/2737-virtio_balloon.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/io_uring.h
8808   malicious-prog     4   0 00001101 ./output/2738-io_uring.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_log.h
8808   malicious-prog     4   0 00001101 ./output/2739-nf_log.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atmlec.h
8808   malicious-prog     4   0 00001101 ./output/2740-atmlec.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atmapi.h
8808   malicious-prog     4   0 00001101 ./output/2741-atmapi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/major.h
8808   malicious-prog     4   0 00001101 ./output/2742-major.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/const.h
8808   malicious-prog     4   0 00001101 ./output/2743-const.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fd.h
8808   malicious-prog     4   0 00001101 ./output/2744-fd.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atalk.h
8808   malicious-prog     4   0 00001101 ./output/2745-atalk.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/cryptouser.h
8808   malicious-prog     4   0 00001101 ./output/2746-cryptouser.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fs.h
8808   malicious-prog     4   0 00001101 ./output/2747-fs.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/kcmp.h
8808   malicious-prog     4   0 00001101 ./output/2748-kcmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dlmconstants.h
8808   malicious-prog     4   0 00001101 ./output/2749-dlmconstants.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_devgroup.h
8808   malicious-prog     4   0 00001101 ./output/2750-xt_devgroup.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fadvise.h
8808   malicious-prog     4   0 00001101 ./output/2751-fadvise.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/snmp.h
8808   malicious-prog     4   0 00001101 ./output/2752-snmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/seccomp.h
8808   malicious-prog     4   0 00001101 ./output/2753-seccomp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_tun.h
8808   malicious-prog     4   0 00001101 ./output/2754-if_tun.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vmcore.h
8808   malicious-prog     4   0 00001101 ./output/2755-vmcore.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/serial_reg.h
8808   malicious-prog     4   0 00001101 ./output/2756-serial_reg.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv4/ipt_ECN.h
8808   malicious-prog     4   0 00001101 ./output/2757-ipt_ECN.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/cn_proc.h
8808   malicious-prog     4   0 00001101 ./output/2758-cn_proc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/ipset/ip_set_list.h
8808   malicious-prog     4   0 00001101 ./output/2759-ip_set_list.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dm-log-userspace.h
8808   malicious-prog     4   0 00001101 ./output/2760-dm-log-userspace.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/taskstats.h
8808   malicious-prog     4   0 00001101 ./output/2761-taskstats.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/cciss_defs.h
8808   malicious-prog     4   0 00001101 ./output/2762-cciss_defs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_connmark.h
8808   malicious-prog     4   0 00001101 ./output/2763-tc_connmark.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_comment.h
8808   malicious-prog     4   0 00001101 ./output/2764-xt_comment.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vtpm_proxy.h
8808   malicious-prog     4   0 00001101 ./output/2765-vtpm_proxy.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_addrtype.h
8808   malicious-prog     4   0 00001101 ./output/2766-xt_addrtype.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_SYNPROXY.h
8808   malicious-prog     4   0 00001101 ./output/2767-xt_SYNPROXY.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/omapfb.h
8808   malicious-prog     4   0 00001101 ./output/2768-omapfb.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/msg.h
8808   malicious-prog     4   0 00001101 ./output/2769-msg.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_IDLETIMER.h
8808   malicious-prog     4   0 00001101 ./output/2770-xt_IDLETIMER.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/minix_fs.h
8808   malicious-prog     4   0 00001101 ./output/2771-minix_fs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/rfkill.h
8808   malicious-prog     4   0 00001101 ./output/2772-rfkill.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fscrypt.h
8808   malicious-prog     4   0 00001101 ./output/2773-fscrypt.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dvb/dmx.h
8808   malicious-prog     4   0 00001101 ./output/2774-dmx.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/igmp.h
8808   malicious-prog     4   0 00001101 ./output/2775-igmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/pg.h
8808   malicious-prog     4   0 00001101 ./output/2776-pg.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/capability.h
8808   malicious-prog     4   0 00001101 ./output/2777-capability.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
1      systemd           24   0 02000000 /proc/616/cgroup
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_mark.h
8808   malicious-prog     4   0 00001101 ./output/2778-xt_mark.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_REJECT.h
8808   malicious-prog     4   0 00001101 ./output/2779-ip6t_REJECT.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netconf.h
8808   malicious-prog     4   0 00001101 ./output/2780-netconf.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_limit.h
8808   malicious-prog     4   0 00001101 ./output/2781-xt_limit.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/reboot.h
8808   malicious-prog     4   0 00001101 ./output/2782-reboot.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/aufs_type.h
8808   malicious-prog     4   0 00001101 ./output/2783-aufs_type.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/hiddev.h
8808   malicious-prog     4   0 00001101 ./output/2784-hiddev.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_arp/arpt_mangle.h
8808   malicious-prog     4   0 00001101 ./output/2785-arpt_mangle.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_esp.h
8808   malicious-prog     4   0 00001101 ./output/2786-xt_esp.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/module.h
8808   malicious-prog     4   0 00001101 ./output/2787-module.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dccp.h
8808   malicious-prog     4   0 00001101 ./output/2788-dccp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_team.h
8808   malicious-prog     4   0 00001101 ./output/2789-if_team.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfsacl.h
8808   malicious-prog     4   0 00001101 ./output/2790-nfsacl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/soundcard.h
8808   malicious-prog     4   0 00001101 ./output/2791-soundcard.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_defact.h
8808   malicious-prog     4   0 00001101 ./output/2792-tc_defact.h
1890   gsd-color         15   0 00000000 /etc/localtime
1890   gsd-color         15   0 00000000 /etc/localtime
8808   malicious-prog     3   0 00000000 /usr/include/linux/auto_dev-ioctl.h
8808   malicious-prog     4   0 00001101 ./output/2793-auto_dev-ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/sem.h
8808   malicious-prog     4   0 00001101 ./output/2794-sem.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/route.h
8808   malicious-prog     4   0 00001101 ./output/2795-route.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/net_namespace.h
8808   malicious-prog     4   0 00001101 ./output/2796-net_namespace.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/psample.h
8808   malicious-prog     4   0 00001101 ./output/2797-psample.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/bsg.h
8808   malicious-prog     4   0 00001101 ./output/2798-bsg.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/kcov.h
8808   malicious-prog     4   0 00001101 ./output/2799-kcov.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_mark.h
8808   malicious-prog     4   0 00001101 ./output/2800-xt_mark.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atm_eni.h
8808   malicious-prog     4   0 00001101 ./output/2801-atm_eni.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/acct.h
8808   malicious-prog     4   0 00001101 ./output/2802-acct.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_console.h
8808   malicious-prog     4   0 00001101 ./output/2803-virtio_console.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dvb/video.h
8808   malicious-prog     4   0 00001101 ./output/2804-video.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/ppp-comp.h
8808   malicious-prog     4   0 00001101 ./output/2805-ppp-comp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/kcmp.h
8808   malicious-prog     4   0 00001101 ./output/2806-kcmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_esp.h
8808   malicious-prog     4   0 00001101 ./output/2807-xt_esp.h
654    irqbalance         6   0 00000000 /proc/interrupts
654    irqbalance         6   0 00000000 /proc/stat
654    irqbalance         6   0 00000000 /proc/irq/20/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/0/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/1/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/8/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/12/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/14/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/15/smp_affinity
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge.h
8808   malicious-prog     4   0 00001101 ./output/2808-netfilter_bridge.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/joystick.h
8808   malicious-prog     4   0 00001101 ./output/2809-joystick.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_pci.h
8808   malicious-prog     4   0 00001101 ./output/2810-virtio_pci.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/isst_if.h
8808   malicious-prog     4   0 00001101 ./output/2811-isst_if.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nfnetlink_cttimeout.h
8808   malicious-prog     4   0 00001101 ./output/2812-nfnetlink_cttimeout.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atmdev.h
8808   malicious-prog     4   0 00001101 ./output/2813-atmdev.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_connlimit.h
8808   malicious-prog     4   0 00001101 ./output/2814-xt_connlimit.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_csum.h
8808   malicious-prog     4   0 00001101 ./output/2815-tc_csum.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dns_resolver.h
8808   malicious-prog     4   0 00001101 ./output/2816-dns_resolver.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_skbmod.h
8808   malicious-prog     4   0 00001101 ./output/2817-tc_skbmod.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfs2.h
8808   malicious-prog     4   0 00001101 ./output/2818-nfs2.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_nfacct.h
8808   malicious-prog     4   0 00001101 ./output/2819-xt_nfacct.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/snmp.h
8808   malicious-prog     4   0 00001101 ./output/2820-snmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_mpls.h
8808   malicious-prog     4   0 00001101 ./output/2821-tc_mpls.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_frad.h
8808   malicious-prog     4   0 00001101 ./output/2822-if_frad.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/mdio.h
8808   malicious-prog     4   0 00001101 ./output/2823-mdio.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/vsockmon.h
8808   malicious-prog     4   0 00001101 ./output/2824-vsockmon.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/posix_types.h
8808   malicious-prog     4   0 00001101 ./output/2825-posix_types.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/coda.h
8808   malicious-prog     4   0 00001101 ./output/2826-coda.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nvram.h
8808   malicious-prog     4   0 00001101 ./output/2827-nvram.h
