Level,Date and Time,Source,Event ID,Task Category
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		S-1-5-21-4115010050-4293081376-766057376-501
	Account Name:		Guest
	Account Domain:		WIN-8NQK06IH20A

Changed Attributes:
	SAM Account Name:	Guest
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	<never>
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x215
	New UAC Value:		0x215
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		S-1-5-21-4115010050-4293081376-766057376-501
	Account Name:		Guest
	Account Domain:		WIN-8NQK06IH20A

Changed Attributes:
	SAM Account Name:	Guest
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	<never>
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x215
	New UAC Value:		0x215
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		S-1-5-21-4115010050-4293081376-766057376-500
	Account Name:		Administrator
	Account Domain:		WIN-8NQK06IH20A

Changed Attributes:
	SAM Account Name:	Administrator
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	8/22/2013 9:47:16 AM
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x211
	New UAC Value:		0x211
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4738,User Account Management,"A user account was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		S-1-5-21-4115010050-4293081376-766057376-500
	Account Name:		Administrator
	Account Domain:		WIN-8NQK06IH20A

Changed Attributes:
	SAM Account Name:	Administrator
	Display Name:		<value not set>
	User Principal Name:	-
	Home Directory:		<value not set>
	Home Drive:		<value not set>
	Script Path:		<value not set>
	Profile Path:		<value not set>
	User Workstations:	<value not set>
	Password Last Set:	8/22/2013 9:47:16 AM
	Account Expires:		<never>
	Primary Group ID:	513
	AllowedToDelegateTo:	-
	Old UAC Value:		0x211
	New UAC Value:		0x211
	User Account Control:	-
	User Parameters:	<value not set>
	SID History:		-
	Logon Hours:		All

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Remote Management Users
	Group Name:		Remote Management Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Remote Management Users
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Remote Management Users
	Account Domain:		Builtin
	Old Account Name:	Remote Management Users
	New Account Name:	Remote Management Users

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Remote Management Users
	Group Name:		Remote Management Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Access Control Assistance Operators
	Group Name:		Access Control Assistance Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Access Control Assistance Operators
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Access Control Assistance Operators
	Account Domain:		Builtin
	Old Account Name:	Access Control Assistance Operators
	New Account Name:	Access Control Assistance Operators

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Access Control Assistance Operators
	Group Name:		Access Control Assistance Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Hyper-V Administrators
	Group Name:		Hyper-V Administrators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Hyper-V Administrators
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Hyper-V Administrators
	Account Domain:		Builtin
	Old Account Name:	Hyper-V Administrators
	New Account Name:	Hyper-V Administrators

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Hyper-V Administrators
	Group Name:		Hyper-V Administrators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Event Log Readers
	Group Name:		Event Log Readers
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Event Log Readers
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Event Log Readers
	Account Domain:		Builtin
	Old Account Name:	Event Log Readers
	New Account Name:	Event Log Readers

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Event Log Readers
	Group Name:		Event Log Readers
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Cryptographic Operators
	Group Name:		Cryptographic Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Cryptographic Operators
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Cryptographic Operators
	Account Domain:		Builtin
	Old Account Name:	Cryptographic Operators
	New Account Name:	Cryptographic Operators

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Cryptographic Operators
	Group Name:		Cryptographic Operators
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\IIS_IUSRS
	Group Name:		IIS_IUSRS
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	IIS_IUSRS
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\IIS_IUSRS
	Account Domain:		Builtin
	Old Account Name:	IIS_IUSRS
	New Account Name:	IIS_IUSRS

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\IIS_IUSRS
	Group Name:		IIS_IUSRS
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	-
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4735,Security Group Management,"A security-enabled local group was changed.

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Distributed COM Users
	Group Name:		Distributed COM Users
	Group Domain:		Builtin

Changed Attributes:
	SAM Account Name:	Distributed COM Users
	SID History:		-

Additional Information:
	Privileges:		-"
Information,3/8/2016 9:59:57 AM,Microsoft-Windows-Security-Auditing,4781,User Account Management,"The name of an account was changed:

Subject:
	Security ID:		SYSTEM
	Account Name:		WIN-8NQK06IH20A$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		BUILTIN\Distributed COM Users
	Account Domain:		Builtin
	Old Account Name:	Distributed COM Users
	New Account Name:	Distributed COM Users

Additional Information:
	Privileges:		-"
